# Odometry data
# timestamp x y z qx qy qz qw
1718989101.707857 0.037893944397460494 -7.208824928920162e-05 0.001224794743320255 0.00030267206733781916 -7.04764439491953e-05 -0.0003211149553820092 0.9999999001539301
1718989101.7882664 0.042765012359889686 0.0020590611495145145 -0.007294046084981838 0.00029791956329821 8.734808293890571e-05 -0.0006185516667711651 0.9999997605040092
1718989101.8888078 0.040000162756097045 -1.908241713095667e-05 -0.007934742611469453 0.00040161910279336 -0.00018011730939970674 -0.0005946006775724471 0.9999997263549016
1718989101.9892452 0.0412904345837996 0.003941370436030802 -0.004738788193977498 0.0002313771300894329 -0.00010449589516589479 -0.0006469192343296371 0.9999997585203348
1718989102.089684 0.04509978922367487 0.0033697696728843215 -0.010925242945373713 0.00016329511983720127 -7.987588574135436e-05 -0.0006635802149837273 0.9999997633078894
1718989102.190077 0.0450231117091814 0.003609384197644967 -0.009056265415506757 0.00025818607725626447 -0.0001702491527575495 -0.0006930720417754663 0.9999997120031132
1718989102.2709088 0.045543126259517015 0.003246795714971837 -0.008611672603029202 0.00018823035651909057 -3.195017018985883e-05 -0.0007213940857552868 0.9999997215695019
1718989102.3915305 0.04575213977832237 0.004938079639605462 -0.014329591471907226 0.00025127247217787734 2.5956025532363784e-05 -0.0006723486810564808 0.9999997420678005
1718989102.491917 0.04547689715835752 0.003381266952521745 -0.011562442980984031 0.00042604602634132926 -0.0001248491065366422 -0.0006769679707860714 0.999999672305865
1718989102.5924277 0.04320585693904769 0.002728585907412111 -0.004359256490411834 0.00026020081641171404 -0.00014471856050268182 -0.0006911829968928021 0.9999997168090216
1718989102.672769 0.03653627918022467 0.0007303641555377943 -0.0020198918691814094 0.0002823150222173412 -8.059810892741008e-05 -0.0007589755076732307 0.9999996688791136
1718989102.7738183 0.03100840471629897 0.0012034116235422451 -0.0024766659511880323 0.0003112593629522218 -7.848832171549608e-05 -0.000728681920155409 0.999999682989867
1718989102.894249 0.025084315359383654 -0.00020948084179207377 -0.004114308528955437 0.0003245427060812677 -9.058321043780066e-05 -0.000897145170090987 0.999999540798515
1718989102.9749432 0.029606774080062504 -0.0033714537178262385 -0.0031579005260764723 0.00034051073523322015 -0.00011344303933201732 -0.0009343088051264882 0.9999994991249521
1718989103.0955808 0.028829231713401134 -0.004525296996807274 -0.0021233330376607272 0.00024215485789726252 -7.314511770018317e-05 -0.000912003087138851 0.9999995521304833
1718989103.1759381 0.029905264678331055 -0.004740773584849767 -0.00502428813392939 0.00031719553372229465 -6.72921231891303e-05 -0.0010216747355299908 0.9999994255195744
1718989103.2965803 0.03540796322921702 -0.0011566257335946315 -0.004312327313013181 0.00016609722649665935 -8.394249721075727e-05 -0.0010945430869279563 0.9999993836701996
1718989103.3770132 0.03926833071501653 -0.0009312456015062547 -0.006558362756362054 0.0002359465137977551 -0.00020958403611902467 -0.0009930890338828346 0.9999994570888143
1718989103.4975805 0.042448792628369536 0.0014689505980470304 -0.007899483071676672 0.00027512606229434025 2.6847061764806698e-05 -0.0009780940344904226 0.9999994834583285
1718989103.5780137 0.04277542855717468 -0.0014052097747819564 -0.007908140213690492 0.00029464511294719186 -0.00010876993717831985 -0.0009763631684029779 0.999999474034011
1718989103.6785257 0.04341906718699569 -7.723123294283709e-05 -0.00543405991321135 0.0003238908568168116 -0.00019898194575486517 -0.0008557374917348995 0.9999995616070134
1718989103.7991145 0.03801664015518948 0.0013761903312418718 -0.003934736043261375 0.00023355025004058214 -0.0001444963760732799 -0.000908485594256119 0.9999995496143882
1718989103.8996475 0.040179150975083185 0.001954386983216818 -0.007578087929126686 0.00039764243638364534 2.6432313546436756e-06 -0.0008716855349130585 0.9999995410187997
1718989103.9800572 0.047379541679446524 0.0015451192602330987 -0.011895539419599649 0.0003210737499653518 -5.114218170627637e-06 -0.0009383340857112702 0.9999995082071835
1718989104.0805938 0.052379349028983245 0.0012767595036222007 -0.013256977460822876 0.00034354843632619615 -5.128673805300072e-05 -0.0009454429271416057 0.9999994927407642
1718989104.2014542 0.05886336148165073 -0.00046202482074374793 -0.008877410356246604 0.00021737236239120045 -8.255971472584076e-05 -0.000670003456786506 0.9999997485142128
1718989104.281886 0.062076240250353625 0.0009883447480916962 -0.009640201293139196 0.00016151394969815566 -6.806245923711408e-05 -0.0009703499596970256 0.9999995138507172
1718989104.4025261 0.06178621267234198 -0.00019363563219235033 -0.010247176163566376 0.00025322005935659214 -4.493868656625221e-05 -0.001023013130630875 0.9999994436519544
1718989104.503003 0.06471121871496491 0.003462224277256 -0.00849979859764364 0.0002676037140329669 -0.00010478078705745282 -0.0009252927925367149 0.999999530621116
1718989104.6036296 0.06369217290744138 0.005614204263333275 -0.005012185907141454 0.0002562462907601545 -0.00010395616289659307 -0.0009759044242166925 0.9999994855706044
1718989104.704092 0.05766482588071963 0.004676366165975154 0.0008075981155983876 0.00013611946024989213 -0.00012474593382603687 -0.0009307943423979749 0.9999995497657989
1718989104.7844949 0.05812707050547831 0.006564027867810481 -0.004782770203971486 0.0002674034948665548 1.7898341087609885e-05 -0.0010961718161471559 0.9999993632909628
1718989104.905108 0.054343326994327826 0.005457344110921131 -0.009124488629452605 0.0003690341809943729 8.175499892784948e-06 -0.0011556015406648235 0.9999992641657159
1718989104.9854696 0.052004794924881775 0.004310500440699824 -0.012692221773796527 0.000253491825629546 -6.336584811122776e-05 -0.0009272883684886643 0.9999995359313448
1718989105.1060798 0.0496140954970321 0.004685520229454634 -0.013369039555558725 0.0005219098104038205 -0.0002603880158731249 -0.0008799424674617538 0.9999994427545664
1718989105.1864977 0.05180166218992617 0.00315731940950841 -0.010859671458513893 7.02374585888521e-05 -0.00011465978682361523 -0.0009346543911087807 0.9999995541703804
1718989105.3070693 0.05608831822971746 0.0051354063505016255 -0.01187803529205303 0.00017314848332443015 -5.5464356459787065e-05 -0.0008775379415881466 0.9999995984351326
1718989105.4084232 0.05096052577266566 0.002232249961198919 -0.016079260393327195 0.00042200781232136866 -6.291914896219574e-05 -0.0010046565052660669 0.9999994043077473
1718989105.488738 0.046825834886992934 0.0019019138601301503 -0.011463456914757638 0.00040637708737736937 -0.000179493772286709 -0.0008449493805620876 0.9999995443499705
1718989105.6093097 0.04247330966937056 -0.0009741453989416785 -0.007764433524826208 0.0003408489264136772 -0.0001185757348305613 -0.0007328691276996298 0.9999996663322445
1718989105.6896672 0.038106973477753624 0.000185974583474952 -0.008065520376865164 0.00031924881406605665 -5.895732821748188e-05 -0.0007709065882113783 0.9999996501535457
1718989105.7901804 0.04061603552966973 -0.002214514009807637 -0.00684223246249155 0.00038225390703443567 -0.00016004757567471357 -0.0006802103038315496 0.9999996827902595
1718989105.890735 0.03884813624447353 -0.0029261439158414343 -0.005695025342644609 0.0003165771592832111 -0.00011612957693569864 -0.0006416627419507098 0.9999997372808161
1718989105.9912684 0.044118912438594005 -0.015045387936495024 -0.005704827660815067 0.00043929720958191243 -3.80394606585774e-05 -0.00031073156172214717 0.9999998545083947
1718989106.072305 0.05009359270661135 -0.009616122830075107 -0.005057506055960515 0.00040796707541438743 -0.00011232537907109884 -0.0004904013233798775 0.9999997902261634
1718989106.192867 0.05265463734903199 -0.010261686602463481 -0.0015849136953694626 0.00039193253768289013 -5.91391983558798e-05 -0.0005369334253906467 0.9999997772969207
1718989106.2737904 0.053482015626560006 -0.009279495602734732 -0.005772834256240608 0.00034296529117546165 -3.1627183158177746e-05 -0.0007089771353960279 0.9999996893629035
1718989106.37558 0.05324060253436428 -0.008900000997221158 -0.007850208622562154 0.0003832894593465767 -4.7229372369694525e-05 -0.0007697155043024132 0.9999996291982165
1718989106.4760287 0.05214178260099971 -0.013082617783090592 -0.008625304756626869 0.00030764006359391386 -3.926330763261209e-05 -0.0007775182781617298 0.9999996496405702
1718989106.5765133 0.05136682530488652 -0.016296635971312902 -0.009878882991588546 0.000355760876650159 -3.1279984899564306e-05 -0.0007008003164375771 0.9999996906672661
1718989106.6771064 0.05315609417411596 -0.017756645516834837 -0.007670183788967582 0.0003475761754353756 -0.00011302538106754503 -0.0008194892343062782 0.9999995974266244
1718989106.7775993 0.051375714592208924 -0.014407066553903556 -0.006066622932773674 0.0003203059940815125 -8.454887897893418e-05 -0.0009210707013350658 0.9999995209420208
1718989106.8781035 0.048774036507462266 -0.013338315355923195 -0.007891420752525536 0.00036672471028911086 -9.177896430749704e-05 -0.0010182520541188204 0.9999994101259824
1718989106.9785523 0.04458885536389212 -0.013664470993160491 -0.006452003723721082 0.00038598607357889775 -8.481494742329564e-05 -0.0007811431085442617 0.9999996168182108
1718989107.099209 0.04532946659546072 -0.017626066064568575 -0.00880599679828176 0.00033958532290073815 -3.9490236180133905e-05 -0.0009455829840082185 0.9999994944974218
1718989107.179569 0.04206653925900028 -0.014338291468426828 -0.009656793068371352 0.00042881363690192145 -5.499576840593129e-05 -0.0006687002486013743 0.9999996829670776
1718989107.3000221 0.03880642964919117 -0.012524712068471335 -0.006536848650944452 0.0003711480689426231 -9.56937511093964e-05 -0.0005854252728753042 0.9999997551844779
1718989107.3804398 0.03827745870674508 -0.012682540076237567 -0.008398313240515865 0.0002202831407333295 -2.4479505684322043e-05 -0.0007088664262073745 0.9999997241921763
1718989107.5214884 0.05209559681943175 -0.01700413109194361 -0.05622709414431465 -0.0006697024943242376 0.00015816075957950554 0.0029446089139240476 0.9999954278705647
1718989107.581788 0.07032380312773612 0.0010329394901971189 -0.04443379615101557 0.0014526754886287705 -0.00020917165382619175 0.005647583727504778 0.9999829752446446
1718989107.682082 0.05435506055482026 0.036379643186256666 -0.018634324334808463 -0.0009853909030764366 -0.0008246155477754014 0.015611293576452518 0.9998773107370641
1718989107.78254 0.02477626686966285 0.06017956376200925 0.03684266174619518 -0.001827707381455915 -0.00025330047461914176 0.024375274070184177 0.9997011760213894
1718989107.8830566 0.01303464789636497 0.08364250887986054 0.02190457525433417 0.00036240638089341887 0.000655406902696873 0.040856911909275234 0.9991647270858752
1718989107.9835799 -0.009607483077524804 0.10238498079641141 0.0076806414547416265 -0.0002252524951498742 -0.00023973249376350232 0.061750554353733556 0.9980915593404228
1718989108.1041362 -0.03026170364383725 0.10994445638118722 0.01612882632138831 0.0014875652946253685 0.0011190726669176004 0.08654441345556381 0.9962462543595522
1718989108.1845505 -0.034183860209358395 0.11473785723175113 0.038156494529787914 0.0002443361636884846 0.0018913837163382317 0.11299989463640223 0.9935931696522391
1718989108.2850692 -0.04177368716660496 0.12493824311439841 0.007559792020762257 0.0021964896450782367 0.0012934717153886353 0.14131436440461706 0.989961490552548
1718989108.4057975 -0.057742526950846175 0.12821826460250452 -0.004416378224790711 -0.0028468791804232996 -0.0024096290697577273 0.17258240071286998 0.9849880222270745
1718989108.526379 -0.07189020775840556 0.13787045301526668 -0.028777695601408273 -0.0020399949354394866 8.389772432956393e-05 0.20794714140137718 0.9781379339156487
1718989108.5866873 -0.08105590292927078 0.12833109968330197 -0.0473885706781577 0.0016990449986595893 -0.0007584087645460529 0.24409393987287656 0.9697498061765824
1718989108.7072532 -0.05957336039514828 0.10791529294461577 -0.008718684327867024 -0.00048490479411364515 -0.0009582417299710851 0.27948870377312435 0.9601483797326799
1718989108.7888474 -0.05031317178807099 0.09273261354807759 0.02830532171590249 0.0015597357487389032 7.389546353620048e-05 0.3170465484045918 0.9484086924467386
1718989108.909412 -0.06384297547477112 0.11539410422382432 0.10362075276199981 -0.0008277914511566492 -0.00046829658878152987 0.35680298274893546 0.9341791728362523
1718989108.9908712 -0.04068793738353318 0.10943236007812175 0.08035075389999993 0.007908654203127242 0.00723394176510057 0.39502582584671325 0.9186074897306793
1718989109.0912971 -0.04830114930305211 0.11732723602292659 0.07448030021423746 0.008202220671676145 0.015076041503496795 0.4323589114774402 0.9015382455640049
1718989109.191754 -0.08574595199606833 0.138907587597287 0.07270569059790596 0.008765454960305837 0.014506676696085566 0.4665877010593408 0.8843125241398972
1718989109.2945027 -0.10830908213819596 0.12962161780910997 0.09668796285617785 0.017276176550553236 0.019676988422719668 0.5036894352963832 0.8634878705697955
1718989109.3749027 -0.1537430750932612 0.15712489729175338 0.06896621383081426 0.02522800359825166 0.008395399102164289 0.5352439519476729 0.8442789687133878
1718989109.4753833 -0.16718987335346144 0.18818154865793982 0.05633273591844388 0.02319566281567689 0.006997266135051374 0.5654790665259887 0.8244067108011764
1718989109.5758705 -0.20871999428999263 0.19715730319921976 -0.007413785816974331 0.01905764048197612 0.0021032789759318636 0.5957607786450695 0.8029330465144463
1718989109.6795952 -0.23636149574737803 0.18455614007706247 0.006230718608036253 0.013258210315045083 -0.001457433819291184 0.6265716740240521 0.779249660286445
1718989109.7799573 -0.23792309287160912 0.17645832813211001 -0.020990974017187254 -0.001244325907916553 -0.0018003308680641262 0.6610981617923113 0.7502962287900473
1718989109.900488 -0.2638399002501159 0.15646783335882147 -0.0050124213816350426 -0.0055876623875806206 -0.004615509544755155 0.6934293430537573 0.7204881826183263
1718989109.980829 -0.26428346391418583 0.16325524105190686 -0.0255883386979721 -0.004231268785424916 -0.009198833676232731 0.7203249151265955 0.693562898713062
1718989110.1014454 -0.294701852189253 0.1511216614680064 0.0232883318084765 -0.007504898990354356 -0.006843012079830004 0.7471623491525082 0.6645639726058465
1718989110.1818357 -0.3191706576557509 0.15842674152911881 0.06596249763161174 -0.011918948021098158 -0.0037786800645906583 0.7706904530831997 0.6370870315595749
1718989110.302386 -0.33302237164168386 0.142410519669328 0.07513893277966421 -0.00974691429893955 -0.0016182286473713156 0.7958589533463338 0.6054014415048173
1718989110.4029 -0.3575495963260967 0.126999597914274 0.06273583923972671 -0.0032462389476463995 -0.0004453925413208513 0.8193868538263557 0.57323158263887
1718989110.503446 -0.3648060324143864 0.11656418945785392 0.03355540324408769 -0.0016557564748359184 -0.008710030202918835 0.841471616486429 0.5402285743016694
1718989110.6039152 -0.3805870385529258 0.09055571945319811 0.03298823973078127 0.000709298022652031 -0.0059256107151752545 0.8585812945607071 0.5126427066333475
1718989110.6843314 -0.39427622979914045 0.10915075913565078 0.017673250839081944 0.0021049512507791534 -0.005290458148265111 0.875954502691388 0.48236012423026187
1718989110.784732 -0.4150344297237289 0.1396622500414973 0.020793709281379184 -0.0010157427460169728 -0.006891702328945573 0.8902737488313891 0.4553725121780248
1718989110.8852553 -0.42285977642626277 0.15077468488540496 -0.04047513909258116 -0.004196053874378125 -0.018713489321107425 0.9002540499824002 0.43494234553505434
1718989111.0059078 -0.4265975922829736 0.17953234093915948 -0.05854305407975751 -0.006539099414306943 -0.019777956985456677 0.9061494199001958 0.4224444358857218
1718989111.0863109 -0.4138584480788309 0.19133237232855135 -0.06899316065002063 -0.007952901622006008 -0.021123103862988154 0.9077768887805153 0.41884565896626835
1718989111.1867707 -0.4347501604665578 0.21175979066413902 -0.0450405848992753 -0.016477978885048702 -0.022799765962417704 0.9097213692395758 0.41426522571020774
1718989111.3074257 -0.42961321405418634 0.2208681337186416 -0.034061890668124185 -0.014188776558053175 -0.022364244227960413 0.9097082453809715 0.41440249454571054
1718989111.4087584 -0.4360676541187717 0.22655317936736644 -0.03769615677666006 -0.012796349996273007 -0.016707683245633154 0.9094369634489485 0.41530894074174063
1718989111.5093062 -0.42228756685877994 0.20707005696478487 -0.02270572020575134 -0.014508289684508872 -0.017454526344928833 0.9095503227387896 0.41497356475587993
1718989111.5903366 -0.41552932276356797 0.18265175520421006 -0.02144212411797731 -0.014985466944612835 -0.014171107365772715 0.911262178286711 0.41130992927544424
1718989111.710966 -0.4150382643223416 0.17156466862429903 -0.009106050190471207 -0.01851865528467742 -0.0028516023534578354 0.9121791828884258 0.40936300037424017
1718989111.7913544 -0.4297837446231201 0.13602841770906332 0.021259969515903997 -0.020371435756525662 0.004072454108044101 0.912679161958245 0.4081484620207251
1718989111.8936713 -0.44518087841754816 0.11803483812000327 0.03286647976812539 -0.018378433111517076 -0.0025340216499982766 0.9140559775382007 0.40516352483565965
1718989111.976236 -0.44705532340182497 0.11619655563598591 0.008258720559579644 -0.017875167930555425 -0.0025037297132337274 0.9145233337121336 0.4041302782580785
1718989112.0968795 -0.45561563626388885 0.11314979800088623 0.03672868498380874 -0.01577749308770481 -0.0023652661697114987 0.9141471228158146 0.4050685300974518
1718989112.1772776 -0.4658090933127632 0.11980944961418927 0.0763211681788481 -0.01399105729955452 -0.0030412059142393083 0.9137977786350973 0.40591701263154417
1718989112.2983868 -0.4817379738706407 0.11479303699234061 0.07184607151677096 -0.014918653111033492 -0.009525579370426304 0.9144328483103125 0.40435042111765723
1718989112.3787541 -0.46077873253378104 0.11031038857621744 0.017178615085966614 -0.009365971810326824 -0.018668643877644792 0.9143356029796267 0.4044183050155184
1718989112.480311 -0.4750829803067484 0.10534702651038136 0.017785286656220502 -0.007180716705111159 -0.017594592509026494 0.9141055201321318 0.4050308206617494
1718989112.600977 -0.4831798965273855 0.09203436563472496 0.03026314865189027 0.0011705148289828343 -0.016650010826741852 0.9134604240379134 0.4065851211627189
1718989112.6814373 -0.4937163854592884 0.08530579277763503 0.03547547311289766 0.009296871516613297 -0.017888070969314492 0.9127339407054759 0.40805678352549857
1718989112.7818472 -0.4918096052104889 0.07911933015218992 0.0047554332497352384 0.006277439319095518 -0.018806118293583522 0.9127617525138418 0.4080109150722615
1718989112.8824697 -0.4900884928493884 0.07146071856632813 -0.004419684495043437 0.0031052489275263818 -0.016983456467567378 0.9135863121456458 0.4062781927393482
1718989113.0029647 -0.4825810127313293 0.06620732861637275 0.004184581337710962 0.003952927924460269 -0.014160679911147481 0.9152806901850868 0.40254826751522343
1718989113.0834281 -0.4704919744316399 0.0402548959037815 -0.007900045587013337 0.0008906579012382002 -0.009989457776271703 0.9146034875972857 0.4042275076446905
1718989113.204062 -0.46848488147788037 0.0248935366669102 0.04542580960638834 -0.007309294757969158 -0.00011457441253282289 0.9157810077530625 0.40161138793807816
1718989113.2844853 -0.46409366488457343 0.008900996231487759 0.10240752682554066 -0.01475981863160216 0.007504137576762932 0.9158685626936485 0.4011366494632212
1718989113.3848383 -0.45064143249454164 -0.0176288595767686 0.09540482628369693 -0.016986542553444277 0.0059775901372337405 0.9159759662915531 0.40082883499619143
1718989113.4853716 -0.43826129208889436 -0.033517914554310885 0.07984404985561465 -0.01882836662520878 0.006586495365609127 0.9153664609095766 0.40212728448940044
1718989113.5858235 -0.43091787395966097 -0.06698817304093013 0.04626817308842552 -0.020134175035626707 0.0019562036709997086 0.9163722275652353 0.39981586863189617
1718989113.68635 -0.40323045430628623 -0.10655340976682168 0.04484939130468124 -0.017166014597515416 -0.003893335098676883 0.9167326559763789 0.39911327634025984
1718989113.7868137 -0.3760100351925549 -0.14222146681802572 0.0018627551618833234 -0.018532513546692737 -0.007168731160628595 0.9169169643449859 0.3985830349268255
1718989113.8872695 -0.33464746578340787 -0.17147701029767332 -0.01326018100169475 -0.02464176858596316 -0.021684163652724363 0.917502812492196 0.3963725133715263
1718989114.0078285 -0.3137247291012308 -0.1756682751713115 -0.05884484530882875 -0.038620340367315306 -0.02111945727051393 0.91911635079513 0.3915195672446908
1718989114.108354 -0.2868511947170412 -0.20886679442893774 -0.012337105473389207 -0.023062281973196465 -0.014664939697364422 0.9207649808400051 0.38915924857631456
1718989114.2088068 -0.2743673454424862 -0.23535533415092522 -0.004176022751678403 -0.02096466277208044 -0.013279574637503334 0.9212576777584618 0.3881603109326127
1718989114.2892272 -0.24666411117907652 -0.26335561102524946 0.024969014020374124 -0.005209390652595231 -0.016259719233842118 0.9217354807734459 0.38744314068354274
1718989114.3897417 -0.23325520089399407 -0.28044426726866245 0.06437033208597684 -0.007832450206070207 -0.018458306762701392 0.9237837333337687 0.38238927503666437
1718989114.5104303 -0.21310081462661049 -0.2974530333785134 0.04366774935023817 -0.008208103236790242 -0.017092660665028216 0.924390365674131 0.3809762720188856
1718989114.592019 -0.18852022397991552 -0.31603163155532465 0.04012464280410687 -0.010920114943916101 -0.017615102402551187 0.9250368034842184 0.3793117075131946
1718989114.6732063 -0.1727650858961863 -0.3438389926264187 0.04430482044008617 -0.010198542129819823 -0.016762972339108298 0.9259960825244483 0.3770228741682349
1718989114.7739215 -0.1472910663580089 -0.36749862051313137 0.030336099086519224 -0.014791020147868744 -0.009958638354059812 0.9269827425372129 0.37467992511371806
1718989114.8753908 -0.13100488642498712 -0.4046744110882838 0.07306676950467075 -0.017202161598371745 -0.000656804901253504 0.9280649177876468 0.3720203793011746
1718989114.97593 -0.10754812697450838 -0.43811570907786496 0.09312538165588966 -0.012569334689574137 -0.00766463998002023 0.9280939003536146 0.37205507286659867
1718989115.096594 -0.10195260488873607 -0.4431816461437936 0.07095798205114956 -0.018367091305772028 -0.0071588484746269235 0.9278482909631875 0.37243650438979886
1718989115.1768367 -0.07953049973958976 -0.45498316213169 0.059693852977180294 -0.016957414630444995 -0.0072399807386893935 0.929687214482823 0.36788817865628837
1718989115.2973464 -0.05030948202527383 -0.46582239562937544 0.01595359820920314 -0.01670765386208763 -0.01446355035570628 0.9292721491328475 0.36873423065870653
1718989115.3777723 -0.02750757900171106 -0.478712798701892 0.006103865528034339 -0.01930585927650145 -0.026042635936365594 0.9288812952123597 0.3689561007973806
1718989115.498398 0.00904916321307912 -0.4887793726859605 -2.3497186263613402e-05 -0.03622428190782582 -0.03252648758881658 0.929222345620177 0.3662999609683951
1718989115.5988503 0.03513218214385671 -0.4917626412806282 0.021215483437042965 -0.032263745617413644 -0.030702604383178074 0.9300014663331968 0.36484746596467416
1718989115.69925 0.057580524879557046 -0.5103490973862641 0.06539353266998028 -0.017290683451856872 -0.03060010542979634 0.9310594584698754 0.3631706907325428
1718989115.7997756 0.054885694031777184 -0.5202122077638232 0.11434482620323043 -0.007476704094535419 -0.03282096617033162 0.9309713000195755 0.36353723552795486
1718989115.8808646 0.06265762921720484 -0.5445068970486381 0.12979390478326788 -0.011248218984294893 -0.033661787335235935 0.9327652218973541 0.3587330518111975
1718989115.9813864 0.08034631909605569 -0.5589603284367727 0.08998315146194114 -0.013811142615972136 -0.035907062981714 0.9331829327462391 0.35733674482022165
1718989116.1020176 0.10686048980000643 -0.5712050565936079 0.05901439912289731 -0.018526238071209386 -0.03171308318627037 0.9342844151291537 0.3546317674778195
1718989116.1823957 0.12582031230997 -0.6046435668632624 0.03475594562380167 -0.023562630284093788 -0.028293939866593017 0.9345955124743631 0.3538014746769994
1718989116.3028853 0.14653482169652712 -0.6379722980284127 0.02710111176223568 -0.029654024012484497 -0.011523719162376801 0.9345176879630859 0.3544919373421342
1718989116.3831782 0.16772161168080374 -0.6565398528127789 -0.006298960493302606 -0.028058019437267157 -0.020658994533367774 0.9331566379782155 0.3577773644142947
1718989116.5037808 0.1936546416301812 -0.6903947081567731 0.03406385285105646 -0.0341535064786804 -0.018990980387726376 0.9347467456912032 0.3531591738561315
1718989116.5840995 0.22413509552573152 -0.7096565781612311 0.01718937519021351 -0.03340328319307609 -0.02672337760876243 0.9353432929595176 0.3511452777365324
1718989116.7047036 0.24881946036676178 -0.7348782606019402 0.004093093915909318 -0.035975454251074276 -0.030889619798694756 0.9366009187983705 0.34717476432783123
1718989116.8051913 0.27740952459428275 -0.7575435888253877 0.002035275757665993 -0.038034015571656365 -0.03390511440679151 0.9380739234884098 0.3426677267376279
1718989116.905742 0.32034147725726375 -0.7784391034218234 -0.020780750430568658 -0.04921684368094096 -0.04166245817669636 0.9408060465996121 0.3327550518899529
1718989117.0062118 0.34352785464993824 -0.7866284172381867 0.002378604015486575 -0.04075555413983747 -0.030935134304053192 0.9436198887660359 0.32705275995997096
1718989117.0866768 0.35937132635917823 -0.8103210988634166 0.04189907099741389 -0.02730220596479498 -0.026083054522210134 0.9429173963072465 0.3308792038755625
1718989117.207214 0.3662950120279423 -0.8093801738030962 0.04634467836754736 -0.014332908422520585 -0.02033682141429568 0.9424805375261266 0.3333337933892888
1718989117.2875793 0.38317237809310134 -0.8197641085616322 0.03718564146238427 -0.012400166025287273 -0.021480499277780195 0.9445057247239677 0.32755726216478703
1718989117.38797 0.41053559435342923 -0.8192134080994704 0.018465608365228148 -0.01426773396304908 -0.025887990784142046 0.9443765754902839 0.327534925413886
1718989117.4884534 0.4298876006244571 -0.8168863088518781 -0.0056800998743108825 -0.01434388755760922 -0.034219366898191425 0.94411263560777 0.3275280432336833
1718989117.609048 0.46198557916779676 -0.8161473795235534 -0.013265300363055814 -0.010473116264362587 -0.048473440545860655 0.9418511103121795 0.33235090702597425
1718989117.7095623 0.48298622661666674 -0.8172707027833738 0.013889383395682919 -0.007416960126223384 -0.056079282321044616 0.9408210255445221 0.3341495184645784
1718989117.810034 0.4912254285396335 -0.8236823154781585 0.03218918429745902 -0.01180638141046468 -0.05053031186064161 0.9400101555997297 0.3371768146099961
1718989117.9306734 0.4991488080943803 -0.847022162048655 0.022657543593526626 -0.010446325474423156 -0.050222338320078934 0.9404785405702358 0.33595938109322093
1718989117.9908292 0.5109914391090227 -0.8607549943474452 0.009258753573065062 -0.008028591566916793 -0.05426212008895154 0.9405975719868102 0.3350632352457301
1718989118.1115308 0.5181287032425879 -0.8845059392704421 0.005273235185364532 -0.01191408921092938 -0.051213580726442644 0.9407243357991746 0.33507155603328503
1718989118.1919544 0.5341654177220143 -0.8937326513496691 -0.01229734958500233 -0.012456163244841424 -0.05268611976258782 0.939942178214666 0.3370129350552631
1718989118.3126068 0.5516404723827532 -0.9079844101738118 -0.0064190794310207775 -0.01305943380398246 -0.052745675267888606 0.9395254719700811 0.33814084705720754
1718989118.3929024 0.570931575878805 -0.9183010208395975 -0.014240529080109582 -0.014221275990440733 -0.053266602226354175 0.9391425878748468 0.3390746584988541
1718989118.493643 0.6026003401727259 -0.9344358918157908 -0.02049316080899889 -0.015611407451456954 -0.052979540215440706 0.9390285993452682 0.33937404421600226
